2.07323, -0.0361194, -1
1.96183, 0.335704, 1
2.22107, -0.540026, -1
0.0757774, 1.10334, 1
-0.337484, 0.0869096, -1
-0.507386, 0.284577, -1
0.172872, 0.0189024, 1
-0.364744, 0.285057, -1
0.13129, 0.434393, 1
-0.24402, 0.208268, 1
0.252233, -0.365565, 1
-1.05215, -0.492779, -1
-0.887927, -0.727646, -1
-0.037572, 0.045294, 1
-0.781367, -0.0889678, -1
2.32903, 0.758679, 1
1.81896, -0.212272, -1
-2.63983, -1.06642, -1
0.600099, 0.313966, 1
0.0681687, 0.325113, 1
1.01429, 0.349935, 1
0.192137, 0.192254, 1
-0.0180165, 2.11107, -1
1.86475, 2.74352, 1
2.22207, 2.44096, 1
0.337922, -0.0654264, 1
1.37657, 2.09978, 1
1.47583, -0.819805, -1
-0.0841229, -1.83289, -1
1.99921, 1.70395, 1
-0.199696, 0.0594608, 1
0.766215, -0.773419, -1
0.0039366, 0.376753, 1
-1.62946, 0.308958, -1
1.77392, -0.126063, 1
-0.0766603, -0.00444781, 1
1.42222, 1.1366, 1
2.1005, 2.52028, 1
-0.514679, 0.108826, -1
2.08964, 1.09727, 1
0.101004, -0.25434, 1
-1.44209, 1.65016, -1
1.30426, 1.56643, 1
-0.718865, 0.390444, -1
-0.157974, 1.86767, -1
1.94809, 4.75691, 1
-0.219154, -0.166332, 1
0.685082, 1.94154, 1
-0.120719, 0.140529, 1
1.72646, -0.715279, -1
-0.358156, -0.949418, 1
-0.133305, 0.291159, 1
1.87208, 0.799201, 1
-0.0977549, 1.98958, -1
-0.150945, -0.378613, 1
2.26392, 0.207492, 1
-1.27269, 2.1966, -1
-2.43329, -0.533441, -1
0.513832, -0.984322, -1
-0.227353, -0.222861, 1
-0.979261, -0.215983, -1
-0.322748, 2.15526, -1
0.677225, 0.523793, 1
-0.82827, -0.465298, -1
0.464181, -0.281849, 1
1.76443, 3.47725, 1
-0.782009, -0.395277, -1
0.185036, 1.85223, 1
-0.40773, -1.0145, 1
2.08647, 1.53859, 1
-2.30141, 0.211467, -1
-0.273158, -0.00987999, 1
0.000730171, 1.97141, -1
0.0622333, -0.175253, 1
0.128489, -0.27244, 1
-0.856524, -0.829579, -1
0.0600997, 0.406313, 1
-1.13937, -1.50607, -1
0.0831682, 0.416345, 1
1.90975, -0.17488, -1
2.38158, -0.596231, -1
1.73686, 1.31508, 1
0.103969, -1.48345, -1
0.0569214, 1.66294, -1
2.00528, 1.70636, 1
1.45629, 0.105047, 1
-0.992455, 0.880514, -1
-0.221961, -0.13546, 1
-1.44065, 0.484967, -1
-0.323942, -1.42844, -1
0.0694746, 0.115757, 1
-0.305013, 2.1452, -1
-0.865203, 0.948992, -1
1.9924, 2.60757, 1
1.94702, 1.42384, 1
2.26042, -0.0736052, -1
0.421116, 0.938585, 1
2.30494, 1.30677, 1
0.705581, 0.826699, 1
0.80354, -0.137799, 1
1.13133, 1.47672, 1
1.28179, 0.506547, 1
0.592481, -1.12045, -1
1.96482, -1.52465, -1
2.17617, 1.44687, 1
0.194061, 0.891809, 1
0.785272, -0.909744, -1
-1.60333, 1.57528, -1
-0.257919, 0.309562, -1
1.00424, 0.661328, 1
-0.502433, 0.142149, -1
0.844463, -1.23913, -1
2.10726, -0.872355, -1
0.176523, 2.27204, -1
1.18083, 0.0704941, 1
-0.0282335, 0.445008, 1
-0.97662, -0.0978682, -1
-0.26306, 0.34892, -1
0.189376, 0.0195913, 1
0.061057, -0.284722, 1
1.54548, 1.36209, 1
-0.0472484, -0.191672, 1
2.02319, -0.349241, -1
-0.090678, 0.316311, 1
-0.121586, -0.431574, 1
0.0364573, 0.0253667, 1
1.87126, 2.5364, 1
2.03552, -0.0553516, -1
-0.737026, 0.492607, -1
2.10994, 0.253188, 1
0.183359, -0.293911, 1
-1.16173, 0.856623, -1
2.26517, -0.843407, -1
1.82033, 0.974358, 1
0.0502695, -0.0635033, 1
-1.2943, 0.767782, -1
-0.0372686, -0.416109, 1
2.22952, 1.47074, 1
1.873, 0.47001, 1
2.59625, -2.06588, -1
2.01035, 0.928898, 1
1.81397, 0.16187, 1
0.112891, -1.49081, -1
-0.197891, 1.90698, -1
2.04937, 0.846254, 1
1.8109, -0.0189822, 1
1.15527, 0.128853, 1
-0.8537, 0.262716, -1
2.24027, 1.54863, 1
0.299006, -1.36161, -1
2.11984, 0.0359922, -1
0.0720468, 0.0993573, 1
-0.0919032, -0.00263316, 1
-0.203273, 0.346928, 1
0.0343176, 0.155448, 1
0.111199, -0.397843, 1
1.89169, 0.0970621, 1
2.16761, 2.05003, 1
-0.345598, 0.171335, -1
0.482414, 0.424096, 1
2.12123, 0.225732, 1
0.256067, 0.773329, 1
-0.237241, 1.66637, -1
1.92215, 1.48027, 1
2.29347, 0.332782, 1
0.833363, -0.862074, -1
0.187481, -1.03999, 1
-0.639579, -0.200799, -1
1.735, 1.94662, 1
1.26365, 1.61592, 1
1.22909, -0.728977, -1
-0.675759, -0.510171, -1
-1.34311, -1.13788, -1
-0.0882111, -0.282286, 1
-0.649438, -0.219155, -1
-1.20496, 0.253605, -1
0.874884, 2.15369, 1
-0.206805, 2.23198, -1
1.47031, -0.652793, -1
-1.35213, 0.901271, -1
-2.49068, 0.000787897, -1
-1.15849, -0.437877, -1
2.23006, 1.03379, 1
2.00885, -0.153146, -1
-0.938684, 0.0855357, -1
-0.293013, 2.24614, -1
2.28414, 0.708613, 1
2.52787, 0.285706, -1
0.155697, 1.85295, 1
-0.208021, -0.913176, 1
-0.0406164, -0.124577, 1
0.283971, 2.11063, 1
0.309718, -0.406979, 1
-0.287773, 2.04889, -1
-1.37836, -0.275757, -1
0.0826099, 0.299939, 1
2.02169, 2.21574, 1
1.5434, 1.9353, 1
-1.25346, -0.58095, -1
-0.562114, -1.56526, -1
-0.280356, -0.366886, 1
0.393837, 0.0732066, 1
0.0284301, 0.0734058, 1
-1.43823, 0.0124049, -1
-0.314036, -0.219728, 1
-0.217914, 1.74029, -1
-1.70209, -1.2011, -1
0.477478, 0.901531, 1
-0.168533, -0.872794, 1
1.97568, 0.568426, 1
2.03656, 1.1699, 1
-0.195471, -0.0305485, 1
0.319687, 0.813155, 1
-0.106777, -0.111511, 1
-0.0979194, -0.559264, 1
-0.379223, 0.97616, -1
0.0207783, 2.05755, -1
0.155492, 0.126545, 1
-0.774495, 1.76308, -1
1.05775, -0.278622, 1
0.115858, 0.0418275, 1
2.2716, -0.0618034, -1
0.161658, -0.876265, 1
-0.897442, -0.795155, -1
0.265096, 2.03175, 1
1.81218, 0.396325, 1
0.0069203, 0.0632066, 1
0.136225, 1.54191, 1
2.01036, 1.06681, 1
2.14455, 2.25016, 1
1.2061, 0.877776, 1
1.91607, 0.545836, 1
2.24484, -0.175535, -1
-0.20866, 0.549757, -1
0.470883, -1.24598, -1
1.74166, 0.83772, 1
-1.46503, -0.173602, -1
1.84996, 1.69459, 1
-0.669885, 0.0628929, -1
-0.348663, -0.253099, 1
2.08879, -0.105615, -1
0.874316, -1.54411, -1
0.0525964, -0.937961, 1
-0.734095, 0.348495, -1
-1.78535, 0.678611, -1
0.489523, 0.637953, 1
0.298015, -0.301502, 1
-0.0773426, -0.325096, 1
1.75396, 2.69096, 1
1.99457, 0.804117, 1
-0.162712, 0.465178, 1
0.134414, 2.18569, -1
1.98509, 0.439992, 1
-0.792973, -1.4481, -1
-1.78254, 0.722214, -1
1.70873, 0.353423, 1
2.06823, 0.33216, 1
1.72952, 0.544964, 1
-1.21992, -0.72355, -1
0.0114151, 2.1516, -1
0.874908, 1.06134, 1
-2.49132, -1.25097, -1
-0.254973, -0.107539, 1
-0.0200118, 0.566235, 1
1.93008, 0.0743087, 1
-0.0445968, 0.912226, 1
0.0968353, 0.144486, 1
1.74804, 1.50513, 1
2.28933, -0.334276, -1
1.90791, -1.59623, -1
-0.0861108, 2.35868, -1
2.04119, 1.41036, 1
0.157998, 0.0110817, 1
0.819807, -0.116667, 1
0.288656, 0.426167, 1
2.34529, 0.284721, 1
1.02986, -0.55114, 1
-0.00332284, 0.118736, 1
-0.361565, 0.0165481, -1
-0.389469, 1.31626, -1
-0.0573713, 0.0209634, 1
1.99477, 2.02927, 1
2.18778, -0.553388, -1
-0.585509, 2.34377, -1
2.06913, 0.709527, 1
0.192006, 0.13558, 1
-0.190755, 1.49062, -1
-0.0373228, -1.95082, -1
1.36316, -1.09264, -1
-0.306581, -1.20929, 1
0.00897397, 0.0516996, 1
2.32694, -1.09922, -1
-0.100691, -0.0904299, 1
-0.0089359, 1.11015, 1
1.82424, 1.35262, 1
1.49381, 1.02245, 1
0.209711, 0.629612, 1
-0.0495822, 1.91266, -1
-2.0346, -0.0557055, -1
0.969634, -0.250458, 1
0.882013, 0.545507, 1
2.19751, 1.03991, 1
1.86088, 0.951364, 1
-0.0346972, -0.149271, 1
0.0455031, 0.14399, 1
-1.33742, -0.36981, -1
1.03743, -0.366436, 1
-2.1147, -0.484133, -1
1.31268, -1.15274, -1
-0.207764, -1.27346, 1
1.84265, 0.421271, 1
-0.23138, 0.591718, -1
-0.0537832, 0.703318, 1
0.945041, -0.388609, 1
1.96753, 0.330218, 1
1.06844, 1.78528, 1
-0.388033, 1.54315, -1
2.03976, 1.09676, 1
0.210224, 0.151641, 1
-0.531143, 2.70207, -1
0.0254645, -0.194611, 1
1.96286, -0.486567, -1
2.04529, -0.325155, -1
0.801211, -0.468053, 1
-0.570193, 0.891316, -1
1.88556, 0.533703, 1
1.61471, 0.866629, 1
-1.23501, -0.813499, -1
2.06164, 1.86182, 1
0.162427, 0.65418, 1
0.352483, 1.82268, 1
1.76634, -0.12742, 1
0.0804236, 0.915168, 1
0.035726, -0.397797, 1
0.129089, 1.07743, 1
0.113635, 0.171473, 1
2.33927, 0.411055, 1
0.834992, 1.16466, 1
1.78956, 1.13336, 1
0.135643, 2.14098, -1
1.43007, 0.57145, 1
1.8485, -0.38706, -1
0.812202, 0.458295, 1
0.0592148, 1.89465, -1
0.404944, -0.572491, 1
-0.238151, 2.05573, -1
-0.0381645, 2.56049, -1
-0.386844, 0.0172927, -1
-1.68934, 1.87315, -1
2.01399, 2.53702, 1
-1.51324, -1.85664, -1
-0.955637, -2.68526, -1
0.0597188, 0.288853, 1
-1.29172, -0.16228, -1
0.193866, 0.218858, 1
2.28104, 1.98673, 1
1.74238, 1.41691, 1
1.74623, 0.765103, 1
2.50039, 0.777931, 1
2.16046, 1.98794, 1
2.03036, 1.40822, 1
1.79681, 1.60045, 1
2.03671, 2.46959, 1
0.0822134, -0.106284, 1
-0.370652, 0.285051, -1
-0.389688, 0.994572, -1
-0.245729, 1.24728, -1
0.0930775, -0.1934, 1
1.91979, 0.710046, 1
-2.32252, 0.246986, -1
-2.18365, 0.790427, -1
-0.0324613, -0.361738, 1
2.21008, 1.10658, 1
1.28861, 0.159079, 1
0.839387, 0.178318, 1
1.99486, 2.48241, 1
0.166411, 0.1246, 1
-0.0533433, -0.0483127, 1
-0.348764, -0.773897, 1
-0.108988, -0.582235, 1
0.317691, -0.117613, 1
-0.205371, 2.23358, -1
0.712873, 0.762247, 1
-0.658264, 0.472676, -1
0.186638, -0.100885, 1
2.01679, 1.53938, 1
1.96085, 2.24286, 1
1.37507, -0.499593, -1
-0.313458, -0.070448, -1
-0.141474, -0.240272, 1
0.0819111, -0.748795, 1
0.0678269, 2.09937, -1
2.20999, 0.418848, 1
-0.100972, 2.02404, -1
1.6776, 0.289988, 1
-0.258174, 1.7861, -1
-0.308622, -0.255097, 1
2.05693, 1.09059, 1
-0.0414465, 0.84517, 1
0.105327, 0.657653, 1
-0.424039, 0.149579, -1
1.52529, -0.765259, -1
-0.651945, -1.34764, -1
-0.17007, 1.32535, -1
0.835868, -0.622726, 1
0.387422, 1.99705, 1
1.87352, -0.218686, -1
2.06758, 0.934574, 1
-0.543644, -0.578201, -1
-2.33273, -1.57696, -1
1.14759, 0.470744, 1
-0.157351, 1.97768, -1
0.973528, 0.386789, 1
-0.0477356, -0.0382908, 1
2.12809, -0.197822, -1
-0.824413, 1.55142, -1
0.0997999, 1.92479, -1
0.0217495, 2.16861, -1
-0.451282, 0.853638, -1
0.0897496, 2.44617, -1
-0.578944, 0.407618, -1
0.419834, 2.2014, 1
0.237883, -0.00782219, 1
-1.39971, -0.528363, -1
-0.352921, 0.807364, -1
0.530175, 1.90514, 1
0.486693, 0.731187, 1
0.192334, 2.09707, -1
0.487356, -0.553616, 1
1.79917, 1.0394, 1
1.84707, 0.0444781, 1
1.36875, -0.853935, -1
0.442708, 1.50899, 1
0.813315, 1.95788, 1
1.65034, 2.42719, 1
2.21606, -0.957964, -1
0.240213, -0.0543437, 1
-1.12449, -0.110611, -1
-0.222908, 0.0535961, 1
0.00688027, 1.92529, -1
0.103367, 2.09634, -1
2.30561, 1.8368, 1
1.68791, -0.468119, -1
-0.394982, -2.08032, -1
-0.809634, -0.975239, -1
1.3386, -0.0123566, 1
2.40987, 1.84625, 1
0.0583116, 1.99871, -1
2.21681, 2.08481, 1
-0.495869, 0.289324, -1
0.15691, -0.0739586, 1
-0.192167, -0.385253, 1
0.666214, 0.664309, 1
0.18335, 2.14611, -1
-0.135819, 2.21137, -1
-0.0936736, -0.319577, 1
1.99976, 2.72622, 1
1.99681, 1.29497, 1
0.162714, 0.313006, 1
2.18982, 2.32157, 1
1.97361, 1.84398, 1
-0.231733, 1.94448, -1
1.78387, 0.299273, 1
2.25509, 1.9574, 1
-0.684257, -0.956455, -1
-0.203114, -0.432026, 1
-0.228044, 1.72089, -1
0.713612, 0.805606, 1
-0.0211183, 0.0466546, 1
1.83278, 0.647409, 1
1.48919, 0.764735, 1
-1.8929, 0.196632, -1
2.07269, 1.93189, 1
-0.235486, 2.01164, -1
-0.107978, -0.0327156, 1
2.02762, -0.147415, -1
-0.228743, -0.708044, 1
-0.301461, -0.0125347, -1
0.286543, -0.735957, 1
-0.0242245, 0.161016, 1
1.90083, 1.28932, 1
0.243214, 0.00972094, 1
0.28844, -0.460151, 1
-1.02989, 0.255927, -1
-0.0628807, -0.0790629, 1
0.109031, 0.484208, 1
2.16731, 1.01004, 1
1.90011, -0.0311283, 1
-0.301327, -0.715286, 1
0.0963383, -0.00797654, 1
1.10964, 0.655671, 1
0.122609, 0.0814364, 1
0.0519095, 0.292466, 1
1.80342, 0.344809, 1
-0.323061, 0.00353173, -1
1.93032, -0.507677, -1
-0.886932, 0.711199, -1
0.0560326, -0.79325, 1
-0.538817, -0.553328, -1
0.0861041, 1.71917, -1
-1.66879, 0.0975631, -1
0.923175, 1.81044, 1
-0.109385, 1.92991, -1
-1.6933, 0.504369, -1
-1.062, 0.822619, -1
-0.563654, 1.69882, -1
1.11483, 0.0363058, 1
2.03877, 1.21886, 1
0.0819286, 2.40715, -1
-0.0165928, 1.92822, -1
1.62399, 1.86862, 1
2.09418, -0.245982, -1
1.96239, 0.83519, 1
0.0100441, 0.440408, 1
0.450147, 1.78915, 1
0.746633, 0.14561, 1
1.95017, 0.162873, 1
1.98104, 1.48311, 1
-0.0784564, 0.117651, 1
-0.745309, 0.750732, -1
2.21849, 1.04613, 1
-1.40707, 0.0890548, -1
2.01863, 1.90458, 1
0.011279, 0.516174, 1
1.91467, 0.0742673, 1
0.241141, 0.10833, 1
1.01501, 0.0883727, 1
1.90664, 0.662751, 1
0.451731, -0.520638, 1
0.391189, -0.939864, 1
0.382854, 0.0995366, 1
-0.964826, -0.189724, -1
-0.337754, 1.03502, -1
-0.435534, 0.690966, -1
2.07832, 1.10495, 1
1.9723, -1.24063, -1
-0.18987, 0.319408, 1
-0.156081, 0.263437, 1
2.02914, 2.2667, 1
0.786957, 0.0236281, 1
2.00121, 1.25553, 1
1.88112, 0.516845, 1
-0.22201, 0.542426, -1
0.0535733, -0.0921, 1
-0.180005, 1.88088, -1
0.432152, -0.638646, 1
1.78786, 2.37827, 1
-1.28123, 2.02014, -1
0.549957, -0.0400907, 1
-1.66192, 0.407057, -1
2.32543, 0.911263, 1
0.0609419, 1.04529, 1
0.0499885, 0.0220131, 1
-0.602219, -0.337023, -1
2.02642, 0.279548, 1
-0.854786, 1.29128, -1
0.487542, -0.623553, 1
0.375957, -0.334005, 1
-0.753367, -0.108212, -1
-0.207521, 2.139, -1
1.69795, 0.965073, 1
2.00944, 0.290655, 1
0.227426, 0.0327302, 1
-1.31467, 0.822572, -1
1.55937, 1.20053, 1
1.87592, 0.877235, 1
0.737357, 0.712591, 1
1.52454, -0.974608, -1
1.74852, -0.312274, -1
0.649503, -0.039421, 1
0.135836, 2.08516, -1
2.04503, 1.29669, 1
2.09145, 1.19474, 1
1.80984, -0.441071, -1
0.0721027, 0.385717, 1
-0.55915, -0.074665, -1
1.63676, 2.09061, 1
2.0996, 1.25526, 1
-0.258138, -0.545547, 1
0.94003, 0.615617, 1
1.93241, 1.93752, 1
0.168233, 1.85558, 1
1.94321, 0.385754, 1
1.95455, 2.62071, 1
0.492804, 0.232905, 1
0.171682, -1.013, 1
0.0794717, 1.97969, -1
1.11338, -0.0121153, 1
2.08854, 1.91748, 1
-1.72934, 1.69513, -1
0.522174, -0.285769, 1
-0.066224, 0.363143, 1
1.7281, 1.02693, 1
-0.344681, 0.0328518, -1
-0.974986, -0.113103, -1
-0.402261, 2.18511, -1
1.57861, 0.114943, 1
-0.0326721, 1.96338, -1
1.86045, 1.26592, 1
2.17789, 0.620631, 1
-1.01507, 0.119245, -1
-0.604529, 0.72955, -1
-0.838161, 0.177528, -1
1.0645, -0.306677, 1
0.282283, -0.574736, 1
2.05058, -0.0189925, -1
-0.124661, -0.0851443, 1
-0.0057879, 2.15069, -1
0.614096, -0.372586, 1
1.12282, -0.404677, 1
0.0368855, 2.20003, -1
-0.155067, 0.980647, -1
0.128148, -0.336456, 1
0.0219023, 1.53608, -1
-0.329091, -1.07159, 1
1.78599, 2.11126, 1
0.264869, -1.14198, -1
1.89507, 1.55618, 1
1.91396, -0.0309489, 1
-0.0630875, 1.98473, -1
0.218777, 1.8741, 1
-0.0274435, -0.213678, 1
-0.0713674, -0.81154, 1
1.94841, 2.34588, 1
0.926532, -0.330745, 1
2.15711, 0.715688, 1
-0.348796, -0.570337, 1
2.11099, -0.221194, -1
0.651455, 0.634694, 1
-1.5244, -1.13553, -1
2.03647, 0.909525, 1
0.0834965, 2.31016, -1
-0.534943, 1.51862, -1
-0.791096, -1.0541, -1
-0.252397, -0.249897, 1
1.47445, 0.543684, 1
2.19188, -0.321031, -1
-0.0527385, -0.133611, 1
2.01653, 0.801272, 1
0.656679, 0.719893, 1
-0.518089, -0.56135, -1
0.0763992, 1.884, -1
-0.167226, 0.152029, 1
-0.873557, 0.716511, -1
-0.0254649, 1.10379, 1
2.0241, 2.62573, 1
0.415431, -0.649752, 1
1.96878, 1.26344, 1
0.18444, 0.430561, 1
0.287856, 2.19654, 1
2.05494, 2.31716, 1
-0.232696, 2.22853, -1
0.159675, -0.0425821, 1
2.48117, 1.58127, 1
0.103713, 0.183421, 1
2.02783, 1.78014, 1
-0.17145, 0.910301, -1
0.402155, -0.957624, 1
-0.0300899, 0.249672, 1
-0.517469, 1.56697, -1
1.98744, -0.169308, -1
0.148185, -0.250198, 1
-0.696498, -0.863639, -1
0.0739028, 2.12749, -1
0.148476, -0.0507054, 1
0.19982, 2.00326, 1
0.0243488, -1.02339, 1
2.18312, 1.56606, 1
0.10565, -0.0451302, 1
2.20355, 1.14212, 1
2.09648, 1.4241, 1
0.652378, -1.14788, -1
2.30788, 2.22085, 1
-0.246589, 1.8841, -1
-0.126711, 0.788112, -1
-0.567997, 0.126481, -1
2.13378, 1.62198, 1
0.316197, 2.02176, 1
0.692387, -0.378444, 1
-0.749562, 0.986538, -1
-0.465946, -0.00138884, -1
-0.00277195, 2.111, -1
-0.248554, -0.812306, 1
-1.03546, 2.25769, -1
-0.537095, -0.879986, -1
1.05565, 1.29419, 1
0.0309988, 1.76983, -1
0.736175, 0.176939, 1
-0.989218, -2.389, -1
0.516362, -1.56674, -1
-1.28509, 0.0223904, -1
0.0591, 1.85463, -1
1.96185, 2.49062, 1
0.137259, 1.97452, -1
1.95067, 0.736836, 1
1.23612, 1.64836, 1
-1.36502, -1.01737, -1
-0.0434019, 0.358965, 1
-0.464177, 0.636973, -1
-0.187336, 0.288193, 1
-0.174165, -0.901704, 1
1.0137, 0.636624, 1
-1.18119, 0.411749, -1
1.67887, -0.184932, 1
0.289093, -1.3634, -1
1.83783, 2.78935, 1
1.00224, -0.579453, 1
-0.0717099, 0.949796, 1
-0.217347, 2.21955, -1
1.81354, 0.95436, 1
-0.298157, -1.02997, 1
1.94879, 0.738787, 1
2.2029, 2.71385, 1
-0.758948, -0.846514, -1
0.126219, 0.123792, 1
0.0291224, -0.294789, 1
1.32424, 1.11793, 1
1.99851, 0.1258, 1
2.12189, 0.519571, 1
-0.962892, 0.403074, -1
0.0723529, 1.85247, -1
-0.119436, -0.0957186, 1
-2.18585, 0.191949, -1
-1.9511, -0.442767, -1
0.0686794, 2.02692, -1
-0.513309, -0.135252, -1
1.88037, 0.351765, 1
2.24788, 1.42569, 1
1.13387, -0.255467, 1
0.144518, -0.251541, 1
-0.390976, 0.182823, -1
2.06641, 1.77697, 1
-2.81683, 0.206587, -1
2.00856, 1.96776, 1
0.182607, 2.05054, 1
0.183057, 2.05445, 1
-1.68534, 0.965749, -1
2.16841, 1.93352, 1
-0.04259, 2.01176, -1
-1.86986, 0.137618, -1
-0.0281747, 2.1053, -1
-0.973873, -0.22341, -1
-0.927867, -0.230774, -1
0.00827238, 0.171947, 1
1.5146, 2.46664, 1
0.327803, -0.0766561, 1
1.97953, 1.84612, 1
0.0678463, 2.19456, -1
0.978353, -1.74457, -1
0.106988, -0.165612, 1
0.0157081, -0.00140086, 1
0.0130893, 2.28019, -1
1.22591, -1.74071, -1
1.78425, 0.805836, 1
1.9556, 1.54243, 1
-0.110629, 1.81694, -1
0.433139, 2.21314, 1
-0.0129438, -0.859793, 1
2.20772, -0.409144, -1
1.87101, 2.15999, 1
-2.02747, -0.329047, -1
-0.347124, 1.79726, -1
-0.650324, 0.176577, -1
0.0285561, 1.13202, 1
3.14216, -0.977411, -1
0.123103, 2.29722, -1
1.97071, 2.08658, 1
2.31416, 0.398499, 1
0.286953, -0.126492, 1
-0.0984047, 2.10705, -1
-0.523648, -0.892106, -1
0.61748, -0.575499, 1
0.195263, 1.88279, 1
2.05782, -0.677323, -1
2.26023, -0.230603, -1
0.551005, 0.00151933, 1
0.0320776, 2.11699, -1
0.275816, 0.0346309, 1
-0.00904058, 0.152707, 1
1.87204, 0.114665, 1
0.644216, 1.22642, 1
0.138715, 2.04802, -1
0.461046, 1.24358, 1
-0.130744, 1.88757, -1
